2020/06/18 20:16:13 [error] 19#19: *912 client intended to send too large body: 1218334 bytes, client: 172.18.0.1, server: sunkissedlilacs.com, request: "POST /wp-admin/update.php?action=upload-plugin HTTP/1.1", host: "sunkissedlilacs.com", referrer: "http://sunkissedlilacs.com/wp-admin/plugin-install.php"
2020/07/05 19:58:47 [error] 19#19: *259 FastCGI sent in stderr: "PHP message: PHP Warning:  simplexml_load_file(): I/O warning : failed to load external entity "" in /var/www/html/wp-content/plugins/astra-sites/inc/importers/class-astra-sites-helper.php on line 98" while reading response header from upstream, client: 172.18.0.1, server: sunkissedlilacs.com, request: "POST /wp-admin/admin-ajax.php HTTP/1.1", upstream: "fastcgi://172.18.0.7:9000", host: "sunkissedlilacs.com", referrer: "http://sunkissedlilacs.com/wp-admin/post-new.php"
2020/07/05 20:01:42 [error] 19#19: *290 FastCGI sent in stderr: "PHP message: PHP Warning:  simplexml_load_file(): I/O warning : failed to load external entity "" in /var/www/html/wp-content/plugins/astra-sites/inc/importers/class-astra-sites-helper.php on line 98" while reading response header from upstream, client: 172.18.0.1, server: sunkissedlilacs.com, request: "POST /wp-admin/admin-ajax.php HTTP/1.1", upstream: "fastcgi://172.18.0.7:9000", host: "sunkissedlilacs.com", referrer: "http://sunkissedlilacs.com/wp-admin/upload.php"
2020/07/05 20:38:07 [error] 20#20: *484 FastCGI sent in stderr: "PHP message: PHP Warning:  simplexml_load_file(): I/O warning : failed to load external entity "" in /var/www/html/wp-content/plugins/astra-sites/inc/importers/class-astra-sites-helper.php on line 98" while reading response header from upstream, client: 172.18.0.1, server: sunkissedlilacs.com, request: "POST /wp-admin/admin-ajax.php HTTP/1.1", upstream: "fastcgi://172.18.0.7:9000", host: "sunkissedlilacs.com", referrer: "http://sunkissedlilacs.com/wp-admin/upload.php"
2020/07/05 20:40:59 [error] 20#20: *569 FastCGI sent in stderr: "PHP message: PHP Warning:  simplexml_load_file(): I/O warning : failed to load external entity "" in /var/www/html/wp-content/plugins/astra-sites/inc/importers/class-astra-sites-helper.php on line 98" while reading response header from upstream, client: 172.18.0.1, server: sunkissedlilacs.com, request: "POST /wp-admin/admin-ajax.php HTTP/1.1", upstream: "fastcgi://172.18.0.7:9000", host: "sunkissedlilacs.com", referrer: "http://sunkissedlilacs.com/wp-admin/post-new.php"
2020/07/05 21:39:20 [error] 20#20: *1106 FastCGI sent in stderr: "PHP message: PHP Warning:  simplexml_load_file(): I/O warning : failed to load external entity "" in /var/www/html/wp-content/plugins/astra-sites/inc/importers/class-astra-sites-helper.php on line 98" while reading response header from upstream, client: 172.18.0.1, server: sunkissedlilacs.com, request: "POST /wp-admin/admin-ajax.php HTTP/1.1", upstream: "fastcgi://172.18.0.7:9000", host: "sunkissedlilacs.com", referrer: "http://sunkissedlilacs.com/wp-admin/upload.php"
2020/07/05 21:40:39 [error] 20#20: *1125 FastCGI sent in stderr: "PHP message: PHP Warning:  simplexml_load_file(): I/O warning : failed to load external entity "" in /var/www/html/wp-content/plugins/astra-sites/inc/importers/class-astra-sites-helper.php on line 98" while reading response header from upstream, client: 172.18.0.1, server: sunkissedlilacs.com, request: "POST /wp-admin/admin-ajax.php HTTP/1.1", upstream: "fastcgi://172.18.0.7:9000", host: "sunkissedlilacs.com", referrer: "http://sunkissedlilacs.com/wp-admin/post-new.php"
2020/07/05 21:57:23 [error] 20#20: *1272 FastCGI sent in stderr: "PHP message: PHP Warning:  simplexml_load_file(): I/O warning : failed to load external entity "" in /var/www/html/wp-content/plugins/astra-sites/inc/importers/class-astra-sites-helper.php on line 98" while reading response header from upstream, client: 172.18.0.1, server: sunkissedlilacs.com, request: "POST /wp-admin/admin-ajax.php HTTP/1.1", upstream: "fastcgi://172.18.0.7:9000", host: "sunkissedlilacs.com", referrer: "http://sunkissedlilacs.com/wp-admin/post.php?post=41&action=elementor"
2020/07/05 22:22:56 [error] 20#20: *1353 FastCGI sent in stderr: "PHP message: PHP Warning:  simplexml_load_file(): I/O warning : failed to load external entity "" in /var/www/html/wp-content/plugins/astra-sites/inc/importers/class-astra-sites-helper.php on line 98" while reading response header from upstream, client: 172.18.0.1, server: sunkissedlilacs.com, request: "POST /wp-admin/admin-ajax.php HTTP/1.1", upstream: "fastcgi://172.18.0.7:9000", host: "sunkissedlilacs.com", referrer: "http://sunkissedlilacs.com/wp-admin/post.php?post=41&action=elementor"
2020/07/05 23:16:55 [error] 20#20: *1663 FastCGI sent in stderr: "PHP message: PHP Warning:  simplexml_load_file(): I/O warning : failed to load external entity "" in /var/www/html/wp-content/plugins/astra-sites/inc/importers/class-astra-sites-helper.php on line 98" while reading response header from upstream, client: 172.18.0.1, server: sunkissedlilacs.com, request: "POST /wp-admin/admin-ajax.php HTTP/1.1", upstream: "fastcgi://172.18.0.7:9000", host: "sunkissedlilacs.com", referrer: "http://sunkissedlilacs.com/wp-admin/post.php?post=41&action=elementor"
2020/07/14 14:14:44 [error] 20#20: *257 FastCGI sent in stderr: "PHP message: PHP Fatal error:  Uncaught Error: Call to a member function update_meta() on bool in /var/www/html/wp-content/plugins/elementor-pro/modules/theme-builder/classes/conditions-manager.php:259
